dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,State,Lat,Long,date
1607209200,1,240.33,0.0,10.71,52.21,3.46,0.98,1.43,0.61,DC,38.905985,-77.033418,2020-12-05 23:00:00
1607212800,1,243.66,0.01,11.31,50.78,3.55,1.1,1.63,0.67,DC,38.905985,-77.033418,2020-12-06 00:00:00
1607216400,1,247.0,0.01,11.48,48.64,3.52,1.23,1.83,0.73,DC,38.905985,-77.033418,2020-12-06 01:00:00
1607220000,1,247.0,0.01,10.88,47.21,3.49,1.24,1.86,0.73,DC,38.905985,-77.033418,2020-12-06 02:00:00
1607223600,1,247.0,0.01,10.54,47.21,3.43,1.23,1.88,0.73,DC,38.905985,-77.033418,2020-12-06 03:00:00
1607227200,1,243.66,0.01,10.2,47.92,3.43,1.17,1.8,0.72,DC,38.905985,-77.033418,2020-12-06 04:00:00
1607230800,1,240.33,0.0,9.0,50.07,3.52,0.9,1.44,0.63,DC,38.905985,-77.033418,2020-12-06 05:00:00
1607234400,1,236.99,0.0,8.14,50.78,3.55,0.76,1.22,0.57,DC,38.905985,-77.033418,2020-12-06 06:00:00
1607238000,1,233.65,0.0,7.37,52.21,3.61,0.68,1.09,0.53,DC,38.905985,-77.033418,2020-12-06 07:00:00
1607241600,1,230.31,0.0,6.68,55.08,3.73,0.6,0.98,0.5,DC,38.905985,-77.033418,2020-12-06 08:00:00
1607245200,1,223.64,0.0,6.17,60.8,3.82,0.52,0.88,0.47,DC,38.905985,-77.033418,2020-12-06 09:00:00
1607248800,1,223.64,0.0,6.08,65.8,3.87,0.5,0.85,0.46,DC,38.905985,-77.033418,2020-12-06 10:00:00
1607252400,1,223.64,0.0,6.86,65.8,3.93,0.53,0.91,0.48,DC,38.905985,-77.033418,2020-12-06 11:00:00
1607256000,1,236.99,0.0,9.77,62.23,3.99,0.95,1.46,0.63,DC,38.905985,-77.033418,2020-12-06 12:00:00
1607259600,1,250.34,0.07,12.68,58.65,4.11,1.33,1.97,0.8,DC,38.905985,-77.033418,2020-12-06 13:00:00
1607263200,1,247.0,0.99,11.31,60.8,4.11,1.17,1.83,0.88,DC,38.905985,-77.033418,2020-12-06 14:00:00
1607266800,1,236.99,1.69,8.05,64.37,3.99,0.9,1.51,0.82,DC,38.905985,-77.033418,2020-12-06 15:00:00
1607270400,1,226.97,1.61,5.66,67.95,3.67,0.66,1.16,0.71,DC,38.905985,-77.033418,2020-12-06 16:00:00
1607274000,1,226.97,1.59,5.01,68.67,3.55,0.63,1.09,0.67,DC,38.905985,-77.033418,2020-12-06 17:00:00
1607277600,1,226.97,1.54,4.84,69.38,3.61,0.66,1.1,0.66,DC,38.905985,-77.033418,2020-12-06 18:00:00
1607281200,1,233.65,1.61,5.74,68.67,3.82,0.82,1.3,0.7,DC,38.905985,-77.033418,2020-12-06 19:00:00
1607284800,1,240.33,1.68,7.88,66.52,4.35,1.09,1.66,0.79,DC,38.905985,-77.033418,2020-12-06 20:00:00
1607288400,1,250.34,1.09,11.14,62.23,4.83,1.3,1.95,0.9,DC,38.905985,-77.033418,2020-12-06 21:00:00
1607292000,1,263.69,0.14,15.77,55.08,5.25,1.52,2.29,1.05,DC,38.905985,-77.033418,2020-12-06 22:00:00
1607295600,1,283.72,0.02,19.88,48.64,5.6,1.87,2.83,1.25,DC,38.905985,-77.033418,2020-12-06 23:00:00
1607299200,1,297.07,0.03,22.28,43.99,5.6,2.34,3.53,1.44,DC,38.905985,-77.033418,2020-12-07 00:00:00
1607302800,1,303.75,0.04,22.96,41.49,5.48,2.72,4.08,1.49,DC,38.905985,-77.033418,2020-12-07 01:00:00
1607306400,1,293.73,0.03,21.08,42.56,5.42,2.65,4.05,1.36,DC,38.905985,-77.033418,2020-12-07 02:00:00
1607310000,1,283.72,0.02,18.34,45.06,5.48,2.6,3.92,1.31,DC,38.905985,-77.033418,2020-12-07 03:00:00
1607313600,1,280.38,0.02,17.14,45.78,5.36,2.68,3.92,1.41,DC,38.905985,-77.033418,2020-12-07 04:00:00
1607317200,1,277.04,0.01,16.11,45.42,5.01,2.57,3.72,1.33,DC,38.905985,-77.033418,2020-12-07 05:00:00
1607320800,1,277.04,0.02,16.28,43.63,4.95,2.81,3.96,1.38,DC,38.905985,-77.033418,2020-12-07 06:00:00
1607324400,1,280.38,0.02,16.62,41.49,4.95,3.21,4.42,1.47,DC,38.905985,-77.033418,2020-12-07 07:00:00
1607328000,1,283.72,0.03,17.14,38.98,4.89,3.59,4.86,1.55,DC,38.905985,-77.033418,2020-12-07 08:00:00
1607331600,1,283.72,0.03,17.82,36.84,4.77,4.0,5.34,1.66,DC,38.905985,-77.033418,2020-12-07 09:00:00
1607335200,1,283.72,0.04,17.65,35.76,4.41,4.17,5.56,1.71,DC,38.905985,-77.033418,2020-12-07 10:00:00
1607338800,1,287.06,0.06,18.68,34.69,4.23,4.46,5.93,1.85,DC,38.905985,-77.033418,2020-12-07 11:00:00
1607342400,1,323.77,0.26,26.73,27.54,4.59,6.13,7.98,2.44,DC,38.905985,-77.033418,2020-12-07 12:00:00
1607346000,1,367.17,0.89,35.99,18.6,4.95,7.7,9.97,3.01,DC,38.905985,-77.033418,2020-12-07 13:00:00
1607349600,1,377.18,2.79,35.3,18.95,5.07,7.87,10.38,3.01,DC,38.905985,-77.033418,2020-12-07 14:00:00
1607353200,1,353.81,4.75,27.42,28.97,4.83,7.0,9.48,2.47,DC,38.905985,-77.033418,2020-12-07 15:00:00
1607356800,1,293.73,5.14,13.88,53.64,4.05,4.67,6.2,1.5,DC,38.905985,-77.033418,2020-12-07 16:00:00
1607360400,1,270.37,4.02,10.8,61.51,3.82,3.96,5.15,1.14,DC,38.905985,-77.033418,2020-12-07 17:00:00
1607364000,1,263.69,3.35,9.43,63.66,4.05,3.9,5.01,0.97,DC,38.905985,-77.033418,2020-12-07 18:00:00
1607367600,1,257.02,2.85,9.68,65.8,4.29,3.64,4.62,0.95,DC,38.905985,-77.033418,2020-12-07 19:00:00
1607371200,1,263.69,2.57,12.34,65.8,4.35,3.5,4.42,1.11,DC,38.905985,-77.033418,2020-12-07 20:00:00
1607374800,1,273.71,1.52,16.62,61.51,4.29,3.32,4.28,1.31,DC,38.905985,-77.033418,2020-12-07 21:00:00
1607378400,1,287.06,0.17,21.76,52.93,4.05,3.06,4.12,1.5,DC,38.905985,-77.033418,2020-12-07 22:00:00
1607382000,1,307.08,0.03,25.36,46.49,3.67,3.11,4.34,1.69,DC,38.905985,-77.033418,2020-12-07 23:00:00
1607385600,1,320.44,0.04,27.08,43.27,3.1,3.55,4.99,1.87,DC,38.905985,-77.033418,2020-12-08 00:00:00
1607389200,1,320.44,0.04,25.71,42.92,2.65,3.7,5.3,1.87,DC,38.905985,-77.033418,2020-12-08 01:00:00
1607392800,1,300.41,0.02,21.08,48.64,2.77,3.21,4.73,1.71,DC,38.905985,-77.033418,2020-12-08 02:00:00
1607396400,1,277.04,0.01,16.45,57.22,3.61,2.79,4.11,1.49,DC,38.905985,-77.033418,2020-12-08 03:00:00
1607400000,1,247.0,0.0,11.48,67.23,3.73,2.1,3.01,1.08,DC,38.905985,-77.033418,2020-12-08 04:00:00
1607403600,1,233.65,0.0,8.74,70.81,3.55,1.57,2.23,0.85,DC,38.905985,-77.033418,2020-12-08 05:00:00
1607407200,1,230.31,0.0,7.63,71.53,3.43,1.54,2.11,0.78,DC,38.905985,-77.033418,2020-12-08 06:00:00
1607410800,1,226.97,0.0,7.03,71.53,3.43,1.79,2.34,0.74,DC,38.905985,-77.033418,2020-12-08 07:00:00
1607414400,1,226.97,0.0,7.03,70.1,3.67,2.17,2.71,0.73,DC,38.905985,-77.033418,2020-12-08 08:00:00
1607418000,1,226.97,0.0,7.28,67.95,4.23,2.53,3.11,0.75,DC,38.905985,-77.033418,2020-12-08 09:00:00
1607421600,1,230.31,0.0,7.8,66.52,5.13,2.76,3.36,0.78,DC,38.905985,-77.033418,2020-12-08 10:00:00
1607425200,1,236.99,0.0,9.08,64.37,5.96,3.08,3.73,0.82,DC,38.905985,-77.033418,2020-12-08 11:00:00
1607428800,1,253.68,0.0,12.85,60.8,6.56,3.86,4.7,1.0,DC,38.905985,-77.033418,2020-12-08 12:00:00
1607432400,1,270.37,0.04,16.62,57.22,6.32,4.59,5.63,1.06,DC,38.905985,-77.033418,2020-12-08 13:00:00
1607436000,1,270.37,0.91,15.94,60.8,5.9,4.63,5.73,1.0,DC,38.905985,-77.033418,2020-12-08 14:00:00
1607439600,1,257.02,1.9,12.17,67.95,5.42,3.8,4.83,0.93,DC,38.905985,-77.033418,2020-12-08 15:00:00
1607443200,1,243.66,2.01,9.08,75.82,4.95,2.55,3.39,0.85,DC,38.905985,-77.033418,2020-12-08 16:00:00
1607446800,2,233.65,1.96,7.71,80.11,4.95,1.64,2.34,0.84,DC,38.905985,-77.033418,2020-12-08 17:00:00
1607450400,2,226.97,1.82,7.11,82.25,5.13,1.17,1.79,0.82,DC,38.905985,-77.033418,2020-12-08 18:00:00
1607454000,2,226.97,1.82,7.97,81.54,5.66,1.04,1.67,0.82,DC,38.905985,-77.033418,2020-12-08 19:00:00
1607457600,1,233.65,1.75,10.28,77.96,6.08,1.22,1.93,0.88,DC,38.905985,-77.033418,2020-12-08 20:00:00
1607461200,1,247.0,1.08,13.88,71.53,6.02,1.4,2.21,0.96,DC,38.905985,-77.033418,2020-12-08 21:00:00
1607464800,1,260.35,0.12,17.99,65.09,5.96,1.59,2.52,1.05,DC,38.905985,-77.033418,2020-12-08 22:00:00
1607468400,1,270.37,0.0,20.56,60.08,5.96,1.97,3.02,1.11,DC,38.905985,-77.033418,2020-12-08 23:00:00
1607472000,1,280.38,0.01,21.76,55.79,5.84,2.86,4.06,1.11,DC,38.905985,-77.033418,2020-12-09 00:00:00
1607475600,1,287.06,0.01,22.28,52.21,5.84,4.07,5.4,1.03,DC,38.905985,-77.033418,2020-12-09 01:00:00
1607479200,1,290.39,0.01,21.76,49.35,5.9,5.04,6.45,0.9,DC,38.905985,-77.033418,2020-12-09 02:00:00
1607482800,1,293.73,0.01,20.74,50.07,5.9,5.78,7.21,0.81,DC,38.905985,-77.033418,2020-12-09 03:00:00
1607486400,1,287.06,0.01,19.02,52.21,6.91,6.15,7.55,0.84,DC,38.905985,-77.033418,2020-12-09 04:00:00
1607490000,1,273.71,0.0,15.77,55.08,7.57,5.95,7.19,0.71,DC,38.905985,-77.033418,2020-12-09 05:00:00
1607493600,1,267.03,0.0,13.88,56.51,8.11,5.76,6.85,0.62,DC,38.905985,-77.033418,2020-12-09 06:00:00
1607497200,1,263.69,0.0,13.54,56.51,8.35,5.57,6.57,0.63,DC,38.905985,-77.033418,2020-12-09 07:00:00
1607500800,1,270.37,0.0,15.08,53.64,8.35,5.83,6.83,0.73,DC,38.905985,-77.033418,2020-12-09 08:00:00
1607504400,1,280.38,0.01,16.97,50.78,8.46,6.38,7.44,0.83,DC,38.905985,-77.033418,2020-12-09 09:00:00
1607508000,1,290.39,0.01,19.19,47.21,8.35,7.09,8.32,0.99,DC,38.905985,-77.033418,2020-12-09 10:00:00
1607511600,1,310.42,0.03,23.31,41.84,8.23,8.2,9.74,1.35,DC,38.905985,-77.033418,2020-12-09 11:00:00
1607515200,2,380.52,0.36,38.04,26.82,8.35,11.68,14.13,2.57,DC,38.905985,-77.033418,2020-12-09 12:00:00
1607518800,2,494.0,4.36,58.95,7.51,8.94,17.03,20.76,4.37,DC,38.905985,-77.033418,2020-12-09 13:00:00
1607522400,3,580.79,16.09,62.38,7.24,9.66,20.37,25.09,5.45,DC,38.905985,-77.033418,2020-12-09 14:00:00
1607526000,2,560.76,21.01,53.47,20.21,9.18,19.7,24.53,4.37,DC,38.905985,-77.033418,2020-12-09 15:00:00
1607529600,2,420.57,5.53,46.61,28.25,8.46,13.38,16.7,2.44,DC,38.905985,-77.033418,2020-12-09 16:00:00
1607533200,2,387.19,5.03,38.04,35.05,8.23,11.47,14.29,2.01,DC,38.905985,-77.033418,2020-12-09 17:00:00
1607536800,2,370.5,4.53,34.27,38.62,8.23,10.44,12.91,1.82,DC,38.905985,-77.033418,2020-12-09 18:00:00
1607540400,2,383.85,6.31,34.96,38.27,8.46,10.81,13.46,2.06,DC,38.905985,-77.033418,2020-12-09 19:00:00
1607544000,2,427.25,10.17,40.44,32.54,8.82,12.46,15.69,2.6,DC,38.905985,-77.033418,2020-12-09 20:00:00
1607547600,2,467.3,10.51,50.72,22.71,8.82,13.49,17.1,3.01,DC,38.905985,-77.033418,2020-12-09 21:00:00
1607551200,2,614.17,19.45,71.29,3.0,6.91,18.01,22.55,4.18,DC,38.905985,-77.033418,2020-12-09 22:00:00
1607554800,4,867.84,51.86,79.51,0.0,4.47,26.79,32.9,5.0,DC,38.905985,-77.033418,2020-12-09 23:00:00
1607558400,4,1054.76,76.89,83.63,0.0,3.13,35.66,43.58,4.12,DC,38.905985,-77.033418,2020-12-10 00:00:00
1607562000,4,1148.22,87.62,83.63,0.0,2.5,42.48,51.79,3.14,DC,38.905985,-77.033418,2020-12-10 01:00:00
1607565600,4,1028.06,70.63,77.46,0.0,2.27,38.87,47.37,2.53,DC,38.905985,-77.033418,2020-12-10 02:00:00
1607569200,4,767.71,34.87,67.17,0.04,2.33,27.58,33.64,2.03,DC,38.905985,-77.033418,2020-12-10 03:00:00
1607572800,2,527.38,6.48,55.52,2.19,3.16,17.3,21.04,1.25,DC,38.905985,-77.033418,2020-12-10 04:00:00
1607576400,2,433.92,0.83,41.81,11.98,3.34,13.97,16.74,0.62,DC,38.905985,-77.033418,2020-12-10 05:00:00
1607580000,2,380.52,0.13,30.85,23.25,3.31,12.76,15.04,0.35,DC,38.905985,-77.033418,2020-12-10 06:00:00
1607583600,2,357.15,0.06,25.36,28.61,2.95,12.61,14.66,0.27,DC,38.905985,-77.033418,2020-12-10 07:00:00
1607587200,2,350.48,0.07,23.99,27.9,2.41,13.1,15.07,0.26,DC,38.905985,-77.033418,2020-12-10 08:00:00
1607590800,2,350.48,0.1,23.99,25.75,2.18,14.0,15.97,0.25,DC,38.905985,-77.033418,2020-12-10 09:00:00
1607594400,2,350.48,0.13,23.65,24.32,2.21,14.79,16.76,0.24,DC,38.905985,-77.033418,2020-12-10 10:00:00
1607598000,2,357.15,0.22,24.68,21.82,2.62,16.21,18.26,0.26,DC,38.905985,-77.033418,2020-12-10 11:00:00
1607601600,3,397.21,0.96,32.56,13.95,3.55,20.06,22.58,0.4,DC,38.905985,-77.033418,2020-12-10 12:00:00
1607605200,3,433.92,2.82,38.39,8.14,5.13,23.35,26.25,0.52,DC,38.905985,-77.033418,2020-12-10 13:00:00
1607608800,3,447.27,10.17,32.9,14.13,5.84,24.13,27.29,0.74,DC,38.905985,-77.033418,2020-12-10 14:00:00
1607612400,3,433.92,13.86,26.05,22.89,7.03,23.23,26.42,0.91,DC,38.905985,-77.033418,2020-12-10 15:00:00
1607616000,2,373.84,9.72,20.05,36.84,8.82,18.36,20.79,0.68,DC,38.905985,-77.033418,2020-12-10 16:00:00
1607619600,2,350.48,8.49,18.68,44.35,9.3,16.13,18.3,0.74,DC,38.905985,-77.033418,2020-12-10 17:00:00
1607623200,2,347.14,8.27,19.71,47.21,10.13,16.51,18.7,0.81,DC,38.905985,-77.033418,2020-12-10 18:00:00
1607626800,2,347.14,7.26,21.08,50.07,9.06,15.1,17.2,0.93,DC,38.905985,-77.033418,2020-12-10 19:00:00
1607630400,2,367.17,6.87,26.05,47.21,8.7,15.69,17.94,1.12,DC,38.905985,-77.033418,2020-12-10 20:00:00
1607634000,2,400.54,5.03,36.67,37.55,9.42,17.72,20.26,1.39,DC,38.905985,-77.033418,2020-12-10 21:00:00
1607637600,4,587.46,15.87,63.75,6.88,8.35,25.63,29.54,3.04,DC,38.905985,-77.033418,2020-12-10 22:00:00
1607641200,4,988.01,74.21,66.49,0.0,6.44,43.64,50.4,4.43,DC,38.905985,-77.033418,2020-12-10 23:00:00
1607644800,5,1335.14,130.53,64.43,0.0,4.83,62.48,72.16,3.2,DC,38.905985,-77.033418,2020-12-11 00:00:00
1607648400,5,1388.55,128.75,66.49,0.0,3.49,68.05,78.89,2.09,DC,38.905985,-77.033418,2020-12-11 01:00:00
1607652000,5,1201.63,93.88,71.97,0.0,2.59,61.62,71.76,1.52,DC,38.905985,-77.033418,2020-12-11 02:00:00
1607655600,5,1014.71,63.48,71.29,0.0,2.27,52.6,61.34,1.2,DC,38.905985,-77.033418,2020-12-11 03:00:00
1607659200,4,807.76,34.87,64.43,0.01,2.47,40.96,47.9,0.84,DC,38.905985,-77.033418,2020-12-11 04:00:00
1607662800,4,627.52,14.31,55.52,0.34,2.5,29.53,34.71,0.51,DC,38.905985,-77.033418,2020-12-11 05:00:00
1607666400,3,500.68,3.07,45.93,4.56,2.3,22.07,25.97,0.36,DC,38.905985,-77.033418,2020-12-11 06:00:00
1607670000,2,433.92,0.52,35.3,12.16,2.59,19.65,22.83,0.27,DC,38.905985,-77.033418,2020-12-11 07:00:00
1607673600,3,403.88,0.48,32.22,11.98,3.43,20.67,23.68,0.21,DC,38.905985,-77.033418,2020-12-11 08:00:00
1607677200,3,400.54,0.69,34.27,9.03,3.82,22.87,26.02,0.22,DC,38.905985,-77.033418,2020-12-11 09:00:00
1607680800,4,407.22,0.75,38.04,8.67,3.73,25.33,28.66,0.22,DC,38.905985,-77.033418,2020-12-11 10:00:00
1607684400,4,420.57,0.73,40.44,10.55,3.58,26.66,30.0,0.26,DC,38.905985,-77.033418,2020-12-11 11:00:00
1607688000,4,453.95,1.65,43.87,8.76,3.67,27.8,31.23,0.46,DC,38.905985,-77.033418,2020-12-11 12:00:00
1607691600,4,480.65,3.49,45.93,5.81,4.05,27.89,31.4,0.68,DC,38.905985,-77.033418,2020-12-11 13:00:00
1607695200,4,480.65,9.95,38.04,13.59,4.71,26.52,30.14,0.86,DC,38.905985,-77.033418,2020-12-11 14:00:00
1607698800,3,447.27,12.52,28.1,24.68,5.6,24.76,28.29,0.97,DC,38.905985,-77.033418,2020-12-11 15:00:00
1607702400,3,390.53,9.5,20.56,35.76,6.2,22.48,25.61,0.9,DC,38.905985,-77.033418,2020-12-11 16:00:00
1607706000,3,360.49,7.71,17.14,42.56,6.44,20.66,23.44,0.97,DC,38.905985,-77.033418,2020-12-11 17:00:00
1607709600,2,343.8,6.26,15.59,47.92,6.44,19.36,21.79,1.0,DC,38.905985,-77.033418,2020-12-11 18:00:00
1607713200,2,357.15,6.87,18.17,48.64,6.5,19.83,22.21,1.24,DC,38.905985,-77.033418,2020-12-11 19:00:00
1607716800,3,390.53,7.82,25.02,41.49,6.74,21.11,23.71,1.6,DC,38.905985,-77.033418,2020-12-11 20:00:00
1607720400,3,410.56,5.31,33.59,31.47,6.38,21.55,24.31,1.81,DC,38.905985,-77.033418,2020-12-11 21:00:00
1607724000,3,440.6,1.31,45.24,18.06,5.72,22.03,24.96,1.98,DC,38.905985,-77.033418,2020-12-11 22:00:00
1607727600,3,480.65,1.44,52.78,10.37,4.89,23.09,26.38,1.9,DC,38.905985,-77.033418,2020-12-11 23:00:00
1607731200,3,500.68,2.52,54.84,6.71,3.93,24.44,28.33,1.5,DC,38.905985,-77.033418,2020-12-12 00:00:00
1607734800,4,500.68,2.85,53.47,5.68,3.31,25.11,29.55,1.14,DC,38.905985,-77.033418,2020-12-12 01:00:00
1607738400,3,473.98,1.68,50.04,8.49,3.13,24.05,28.71,0.93,DC,38.905985,-77.033418,2020-12-12 02:00:00
1607742000,3,447.27,0.84,44.55,12.88,3.04,22.46,27.17,0.84,DC,38.905985,-77.033418,2020-12-12 03:00:00
1607745600,3,420.57,0.5,39.76,15.91,2.8,20.93,25.54,0.71,DC,38.905985,-77.033418,2020-12-12 04:00:00
1607749200,2,393.87,0.26,33.59,17.7,2.47,19.19,23.47,0.48,DC,38.905985,-77.033418,2020-12-12 05:00:00
1607752800,2,363.83,0.12,27.08,20.21,2.09,17.59,21.51,0.31,DC,38.905985,-77.033418,2020-12-12 06:00:00
1607756400,2,343.8,0.12,22.96,20.39,1.7,16.89,20.46,0.25,DC,38.905985,-77.033418,2020-12-12 07:00:00
1607760000,2,340.46,0.19,21.94,17.52,1.48,16.91,20.03,0.25,DC,38.905985,-77.033418,2020-12-12 08:00:00
1607763600,2,343.8,0.31,21.94,14.31,1.42,16.89,19.61,0.27,DC,38.905985,-77.033418,2020-12-12 09:00:00
1607767200,2,347.14,0.5,23.31,11.27,1.51,16.95,19.6,0.29,DC,38.905985,-77.033418,2020-12-12 10:00:00
1607770800,2,357.15,0.89,25.02,8.76,1.71,17.32,19.92,0.32,DC,38.905985,-77.033418,2020-12-12 11:00:00
1607774400,2,397.21,3.69,30.5,3.62,2.0,19.3,22.07,0.55,DC,38.905985,-77.033418,2020-12-12 12:00:00
1607778000,3,440.6,9.05,33.93,0.78,2.27,21.08,24.0,0.73,DC,38.905985,-77.033418,2020-12-12 13:00:00
1607781600,3,460.63,12.07,33.24,0.58,2.53,21.38,24.41,0.74,DC,38.905985,-77.033418,2020-12-12 14:00:00
1607785200,3,410.56,7.1,29.82,4.74,3.13,20.11,23.2,0.58,DC,38.905985,-77.033418,2020-12-12 15:00:00
1607788800,2,333.79,2.71,20.05,17.7,3.7,17.82,20.81,0.44,DC,38.905985,-77.033418,2020-12-12 16:00:00
1607792400,2,313.76,2.96,16.11,22.89,3.82,18.45,21.39,0.39,DC,38.905985,-77.033418,2020-12-12 17:00:00
1607796000,3,310.42,3.02,14.4,27.9,3.87,20.39,22.98,0.27,DC,38.905985,-77.033418,2020-12-12 18:00:00
1607799600,3,300.41,2.49,12.34,37.19,3.64,21.82,23.9,0.14,DC,38.905985,-77.033418,2020-12-12 19:00:00
1607803200,3,290.39,1.93,12.34,41.13,3.67,22.13,23.88,0.09,DC,38.905985,-77.033418,2020-12-12 20:00:00
1607806800,3,283.72,0.96,13.2,45.06,3.73,21.81,23.37,0.08,DC,38.905985,-77.033418,2020-12-12 21:00:00
1607810400,3,287.06,0.08,15.59,49.35,3.79,20.92,22.41,0.17,DC,38.905985,-77.033418,2020-12-12 22:00:00
1607814000,3,293.73,0.0,17.82,51.5,3.73,20.46,22.0,0.32,DC,38.905985,-77.033418,2020-12-12 23:00:00
1607817600,3,297.07,0.0,18.17,53.64,3.49,20.69,22.35,0.39,DC,38.905985,-77.033418,2020-12-13 00:00:00
1607821200,3,297.07,0.0,17.82,52.93,3.37,21.83,23.69,0.41,DC,38.905985,-77.033418,2020-12-13 01:00:00
1607824800,3,290.39,0.0,16.28,51.5,3.25,22.68,24.73,0.37,DC,38.905985,-77.033418,2020-12-13 02:00:00
1607828400,3,280.38,0.0,14.74,52.21,3.16,22.55,24.72,0.38,DC,38.905985,-77.033418,2020-12-13 03:00:00
1607832000,3,270.37,0.0,12.51,54.36,3.1,21.07,23.2,0.42,DC,38.905985,-77.033418,2020-12-13 04:00:00
1607835600,2,250.34,0.0,10.03,56.51,3.13,19.12,20.91,0.34,DC,38.905985,-77.033418,2020-12-13 05:00:00
1607839200,2,240.33,0.0,8.57,57.22,3.16,17.5,19.14,0.31,DC,38.905985,-77.033418,2020-12-13 06:00:00
1607842800,2,233.65,0.0,7.97,57.22,3.01,16.16,17.8,0.3,DC,38.905985,-77.033418,2020-12-13 07:00:00
1607846400,2,233.65,0.0,8.14,55.08,2.83,15.3,16.99,0.3,DC,38.905985,-77.033418,2020-12-13 08:00:00
1607850000,2,233.65,0.0,8.4,52.93,2.71,14.6,16.27,0.29,DC,38.905985,-77.033418,2020-12-13 09:00:00
1607853600,2,236.99,0.0,9.25,49.35,2.62,14.11,15.79,0.28,DC,38.905985,-77.033418,2020-12-13 10:00:00
1607857200,2,243.66,0.01,11.31,43.99,2.53,13.84,15.63,0.3,DC,38.905985,-77.033418,2020-12-13 11:00:00
1607860800,2,273.71,0.05,17.82,33.98,2.47,14.48,16.6,0.48,DC,38.905985,-77.033418,2020-12-13 12:00:00
1607864400,2,317.1,0.37,27.08,21.28,2.59,15.25,17.9,0.69,DC,38.905985,-77.033418,2020-12-13 13:00:00
1607868000,2,340.46,2.82,27.76,17.17,2.86,15.14,18.09,0.85,DC,38.905985,-77.033418,2020-12-13 14:00:00
1607871600,2,323.77,3.05,22.62,20.39,2.8,14.44,17.31,0.95,DC,38.905985,-77.033418,2020-12-13 15:00:00
1607875200,2,277.04,1.59,13.88,32.9,3.43,11.4,13.28,0.71,DC,38.905985,-77.033418,2020-12-13 16:00:00
1607878800,1,260.35,1.98,10.71,38.27,4.47,7.66,8.87,0.62,DC,38.905985,-77.033418,2020-12-13 17:00:00
1607882400,1,257.02,1.9,9.25,47.21,4.59,4.82,5.72,0.56,DC,38.905985,-77.033418,2020-12-13 18:00:00
1607886000,1,267.03,1.73,10.37,51.5,4.59,4.13,5.03,0.65,DC,38.905985,-77.033418,2020-12-13 19:00:00
1607889600,1,290.39,1.44,14.05,47.21,4.65,4.58,5.59,0.82,DC,38.905985,-77.033418,2020-12-13 20:00:00
1607893200,1,310.42,0.66,18.34,40.77,4.47,4.96,6.09,0.98,DC,38.905985,-77.033418,2020-12-13 21:00:00
1607896800,1,333.79,0.11,22.62,33.62,3.82,5.12,6.38,1.14,DC,38.905985,-77.033418,2020-12-13 22:00:00
1607900400,1,357.15,0.16,26.73,25.39,3.04,5.42,6.87,1.35,DC,38.905985,-77.033418,2020-12-13 23:00:00
1607904000,1,373.84,0.33,29.47,19.85,2.47,5.98,7.7,1.44,DC,38.905985,-77.033418,2020-12-14 00:00:00
1607907600,1,380.52,0.53,30.5,16.09,2.03,6.58,8.61,1.41,DC,38.905985,-77.033418,2020-12-14 01:00:00
1607911200,1,377.18,0.65,29.13,13.77,1.71,6.88,9.18,1.24,DC,38.905985,-77.033418,2020-12-14 02:00:00
1607914800,1,373.84,0.8,27.42,11.98,1.48,7.1,9.62,1.08,DC,38.905985,-77.033418,2020-12-14 03:00:00
1607918400,1,370.5,0.99,26.05,9.84,1.31,7.15,9.81,0.89,DC,38.905985,-77.033418,2020-12-14 04:00:00
1607922000,1,353.81,0.57,22.28,10.91,1.15,6.25,8.79,0.53,DC,38.905985,-77.033418,2020-12-14 05:00:00
1607925600,1,343.8,0.5,19.88,11.98,1.18,5.85,8.26,0.39,DC,38.905985,-77.033418,2020-12-14 06:00:00
1607929200,1,343.8,0.51,19.71,10.91,1.37,6.02,8.37,0.34,DC,38.905985,-77.033418,2020-12-14 07:00:00
1607932800,1,343.8,0.6,20.56,9.12,1.83,6.32,8.64,0.37,DC,38.905985,-77.033418,2020-12-14 08:00:00
1607936400,1,343.8,0.78,21.94,6.8,2.68,6.7,9.02,0.42,DC,38.905985,-77.033418,2020-12-14 09:00:00
1607940000,1,340.46,0.92,22.62,5.59,3.87,6.52,8.39,0.4,DC,38.905985,-77.033418,2020-12-14 10:00:00
1607943600,1,347.14,1.4,24.33,4.29,4.41,6.24,7.59,0.34,DC,38.905985,-77.033418,2020-12-14 11:00:00
1607947200,1,370.5,3.13,27.76,2.84,5.01,6.68,7.92,0.44,DC,38.905985,-77.033418,2020-12-14 12:00:00
1607950800,1,393.87,4.53,30.85,2.3,4.89,6.98,8.27,0.54,DC,38.905985,-77.033418,2020-12-14 13:00:00
1607954400,1,410.56,5.64,32.9,2.35,4.35,7.22,8.61,0.6,DC,38.905985,-77.033418,2020-12-14 14:00:00
1607958000,1,413.9,6.43,32.9,4.16,4.05,7.22,8.69,0.62,DC,38.905985,-77.033418,2020-12-14 15:00:00
1607961600,1,397.21,5.36,30.85,7.33,3.82,6.54,7.86,0.56,DC,38.905985,-77.033418,2020-12-14 16:00:00
1607965200,1,370.5,4.19,25.71,10.46,3.28,5.4,6.42,0.49,DC,38.905985,-77.033418,2020-12-14 17:00:00
